"GEO_ID","NAME","B02009_001E","B02009_001M"
"8600000US01534","ZCTA5 01534","74","67"
"8600000US01535","ZCTA5 01535","30","43"
"8600000US01536","ZCTA5 01536","320","220"
"8600000US01537","ZCTA5 01537","29","42"
"8600000US01540","ZCTA5 01540","245","120"
"8600000US01541","ZCTA5 01541","70","79"
"8600000US01542","ZCTA5 01542","61","82"
"8600000US01543","ZCTA5 01543","7","17"
"8600000US01545","ZCTA5 01545","1751","670"
"8600000US01550","ZCTA5 01550","922","348"
"8600000US01560","ZCTA5 01560","330","185"
"8600000US01561","ZCTA5 01561","0","12"
"8600000US01562","ZCTA5 01562","169","144"
"8600000US01564","ZCTA5 01564","97","107"
"8600000US01566","ZCTA5 01566","73","82"
"8600000US01568","ZCTA5 01568","609","657"
"8600000US01569","ZCTA5 01569","328","325"
"8600000US01570","ZCTA5 01570","865","414"
"8600000US01571","ZCTA5 01571","298","186"
"8600000US01581","ZCTA5 01581","630","269"
"8600000US01583","ZCTA5 01583","560","216"
"8600000US01585","ZCTA5 01585","32","52"
"8600000US01588","ZCTA5 01588","400","374"
"8600000US01590","ZCTA5 01590","381","275"
"8600000US01602","ZCTA5 01602","2269","458"
"8600000US01603","ZCTA5 01603","2777","601"
"8600000US01604","ZCTA5 01604","5640","758"
"8600000US01605","ZCTA5 01605","6248","955"
"8600000US01606","ZCTA5 01606","2508","643"
"8600000US01607","ZCTA5 01607","2205","556"
"8600000US01608","ZCTA5 01608","1050","370"
"8600000US01609","ZCTA5 01609","2131","517"
"8600000US01610","ZCTA5 01610","4088","594"
"8600000US01611","ZCTA5 01611","211","138"
"8600000US01612","ZCTA5 01612","375","249"
"8600000US01701","ZCTA5 01701","1856","513"
"8600000US01702","ZCTA5 01702","5012","864"
"8600000US01718","ZCTA5 01718","79","104"
"8600000US01719","ZCTA5 01719","89","80"
"8600000US01720","ZCTA5 01720","457","219"
"8600000US01721","ZCTA5 01721","637","282"
"8600000US01730","ZCTA5 01730","585","354"
"8600000US01731","ZCTA5 01731","98","82"
"8600000US01740","ZCTA5 01740","31","26"
"8600000US01741","ZCTA5 01741","10","14"
"8600000US01742","ZCTA5 01742","860","258"
"8600000US01745","ZCTA5 01745","0","12"
"8600000US01746","ZCTA5 01746","349","237"
"8600000US01747","ZCTA5 01747","38","36"
"8600000US01748","ZCTA5 01748","388","214"
"8600000US01749","ZCTA5 01749","584","374"
"8600000US01752","ZCTA5 01752","2216","811"
"8600000US01754","ZCTA5 01754","249","210"
"8600000US01756","ZCTA5 01756","219","225"
"8600000US01757","ZCTA5 01757","929","389"
"8600000US01760","ZCTA5 01760","741","203"
"8600000US01770","ZCTA5 01770","51","55"
"8600000US01772","ZCTA5 01772","162","94"
"8600000US01773","ZCTA5 01773","129","137"
"8600000US01775","ZCTA5 01775","1","2"
"8600000US01776","ZCTA5 01776","313","212"
"8600000US01778","ZCTA5 01778","175","128"
"8600000US01801","ZCTA5 01801","3379","1029"
"8600000US01803","ZCTA5 01803","1504","529"
"8600000US01810","ZCTA5 01810","1055","565"
"8600000US01821","ZCTA5 01821","1106","452"
"8600000US01824","ZCTA5 01824","212","147"
"8600000US01826","ZCTA5 01826","1609","644"
"8600000US01827","ZCTA5 01827","11","12"
"8600000US01830","ZCTA5 01830","1968","495"
"8600000US01832","ZCTA5 01832","1341","485"
"8600000US01833","ZCTA5 01833","128","136"
"8600000US01834","ZCTA5 01834","62","68"
"8600000US01835","ZCTA5 01835","490","186"
"8600000US01840","ZCTA5 01840","407","169"
"8600000US01841","ZCTA5 01841","3231","823"
"8600000US01843","ZCTA5 01843","1609","526"
"8600000US01844","ZCTA5 01844","3139","648"
"8600000US01845","ZCTA5 01845","1216","505"
"8600000US01850","ZCTA5 01850","2184","733"
"8600000US01851","ZCTA5 01851","2108","460"
"8600000US01852","ZCTA5 01852","2971","611"
"8600000US01854","ZCTA5 01854","2261","458"
"8600000US01860","ZCTA5 01860","11","14"
"8600000US01862","ZCTA5 01862","615","308"
"8600000US01863","ZCTA5 01863","199","128"
"8600000US01864","ZCTA5 01864","411","282"
"8600000US01867","ZCTA5 01867","100","86"
"8600000US01876","ZCTA5 01876","785","421"
"8600000US01879","ZCTA5 01879","196","169"
"8600000US01880","ZCTA5 01880","513","257"
"8600000US01886","ZCTA5 01886","191","213"
"8600000US01887","ZCTA5 01887","791","473"
"8600000US01890","ZCTA5 01890","175","89"
"8600000US01901","ZCTA5 01901","532","317"
"8600000US01902","ZCTA5 01902","10599","1137"
"8600000US01904","ZCTA5 01904","1290","458"
"8600000US01905","ZCTA5 01905","4549","627"
"8600000US01906","ZCTA5 01906","963","346"
"8600000US01907","ZCTA5 01907","439","309"
"8600000US01908","ZCTA5 01908","39","47"
"8600000US01913","ZCTA5 01913","530","403"
"8600000US01915","ZCTA5 01915","1188","360"
"8600000US01921","ZCTA5 01921","78","117"
"8600000US01922","ZCTA5 01922","115","156"
"8600000US01923","ZCTA5 01923","825","428"
"8600000US01929","ZCTA5 01929","0","12"
"8600000US01930","ZCTA5 01930","809","336"
"8600000US01937","ZCTA5 01937","0","12"
"8600000US01938","ZCTA5 01938","205","117"
"8600000US01940","ZCTA5 01940","377","304"
"8600000US01944","ZCTA5 01944","0","17"
"8600000US01945","ZCTA5 01945","338","249"
"8600000US01949","ZCTA5 01949","380","99"
"8600000US01950","ZCTA5 01950","414","309"
"8600000US01951","ZCTA5 01951","43","40"
"8600000US01952","ZCTA5 01952","243","201"
"8600000US01960","ZCTA5 01960","2660","649"
"8600000US01966","ZCTA5 01966","12","18"
"8600000US01969","ZCTA5 01969","136","121"
"8600000US01970","ZCTA5 01970","3541","708"
"8600000US01982","ZCTA5 01982","70","62"
"8600000US01983","ZCTA5 01983","13","12"
"8600000US01984","ZCTA5 01984","127","61"
"8600000US01985","ZCTA5 01985","0","12"
"8600000US02019","ZCTA5 02019","403","249"
"8600000US02021","ZCTA5 02021","1734","463"
"8600000US02025","ZCTA5 02025","131","127"
"8600000US02026","ZCTA5 02026","2285","496"
"8600000US02030","ZCTA5 02030","91","149"
"8600000US02032","ZCTA5 02032","229","223"
"8600000US02035","ZCTA5 02035","1150","469"
"8600000US02038","ZCTA5 02038","817","464"
"8600000US02043","ZCTA5 02043","142","93"
"8600000US02045","ZCTA5 02045","123","62"
"8600000US02047","ZCTA5 02047","0","12"
"8600000US02048","ZCTA5 02048","887","344"
"8600000US02050","ZCTA5 02050","182","121"
"8600000US02052","ZCTA5 02052","155","116"
"8600000US02053","ZCTA5 02053","487","305"
"8600000US02054","ZCTA5 02054","172","252"
"8600000US02056","ZCTA5 02056","790","217"
"8600000US02061","ZCTA5 02061","62","52"
"8600000US02062","ZCTA5 02062","2319","554"
"8600000US02066","ZCTA5 02066","188","161"
"8600000US02067","ZCTA5 02067","622","341"
"8600000US02071","ZCTA5 02071","492","370"
"8600000US02072","ZCTA5 02072","4586","486"
"8600000US02081","ZCTA5 02081","311","200"
"8600000US02090","ZCTA5 02090","147","121"
"8600000US02093","ZCTA5 02093","300","218"
"8600000US02108","ZCTA5 02108","245","165"
"8600000US02109","ZCTA5 02109","205","238"
"8600000US02110","ZCTA5 02110","32","36"
"8600000US02111","ZCTA5 02111","348","215"
"8600000US02113","ZCTA5 02113","56","37"
"8600000US02114","ZCTA5 02114","696","185"
"8600000US02115","ZCTA5 02115","2884","524"
"8600000US02116","ZCTA5 02116","1674","394"
"8600000US02118","ZCTA5 02118","6046","723"
"8600000US02119","ZCTA5 02119","16738","1109"
"8600000US02120","ZCTA5 02120","3584","489"
"8600000US02121","ZCTA5 02121","21781","1494"
"8600000US02122","ZCTA5 02122","8455","1033"
"8600000US02124","ZCTA5 02124","36196","1592"
"8600000US02125","ZCTA5 02125","13201","1105"
"8600000US02126","ZCTA5 02126","25762","1473"
"8600000US02127","ZCTA5 02127","3133","569"
"8600000US02128","ZCTA5 02128","12608","1415"
"8600000US02129","ZCTA5 02129","1818","431"
"8600000US02130","ZCTA5 02130","6416","912"
"8600000US02131","ZCTA5 02131","9475","854"
"8600000US02132","ZCTA5 02132","2232","696"
"8600000US02134","ZCTA5 02134","1063","258"
"8600000US02135","ZCTA5 02135","2515","587"
"8600000US02136","ZCTA5 02136","16523","1292"
"8600000US02138","ZCTA5 02138","2882","461"
"8600000US02139","ZCTA5 02139","5475","548"
"8600000US02140","ZCTA5 02140","4566","639"
"8600000US02141","ZCTA5 02141","1365","305"
"8600000US02142","ZCTA5 02142","211","91"
"8600000US02143","ZCTA5 02143","1713","537"
"8600000US02144","ZCTA5 02144","1250","424"
"8600000US02145","ZCTA5 02145","3798","754"
"8600000US02148","ZCTA5 02148","11589","1483"
"8600000US02149","ZCTA5 02149","9996","1050"
"8600000US02150","ZCTA5 02150","14640","1340"
"8600000US02151","ZCTA5 02151","5056","850"
"8600000US02152","ZCTA5 02152","655","335"
"8600000US02155","ZCTA5 02155","6501","803"
"8600000US02163","ZCTA5 02163","111","73"
"8600000US02169","ZCTA5 02169","3834","662"
"8600000US02170","ZCTA5 02170","888","329"
"8600000US02171","ZCTA5 02171","752","316"
"8600000US02176","ZCTA5 02176","1133","339"
"8600000US02180","ZCTA5 02180","643","383"
"8600000US02184","ZCTA5 02184","1494","411"
"8600000US02186","ZCTA5 02186","4696","375"
"8600000US02188","ZCTA5 02188","1582","455"
"8600000US02189","ZCTA5 02189","1191","467"
"8600000US02190","ZCTA5 02190","559","299"
"8600000US02191","ZCTA5 02191","68","63"
"8600000US02199","ZCTA5 02199","0","12"
"8600000US02203","ZCTA5 02203","0","12"
"8600000US02210","ZCTA5 02210","222","101"
"8600000US02215","ZCTA5 02215","1440","254"
"8600000US02301","ZCTA5 02301","30699","1508"
"8600000US02302","ZCTA5 02302","12396","937"
"8600000US02322","ZCTA5 02322","645","134"
"8600000US02324","ZCTA5 02324","2759","601"
"8600000US02330","ZCTA5 02330","291","195"
"8600000US02332","ZCTA5 02332","64","59"
"8600000US02333","ZCTA5 02333","511","480"
"8600000US02338","ZCTA5 02338","238","199"
"8600000US02339","ZCTA5 02339","179","158"
"8600000US02341","ZCTA5 02341","177","93"
"8600000US02343","ZCTA5 02343","1162","485"
"8600000US02346","ZCTA5 02346","705","341"
"8600000US02347","ZCTA5 02347","94","52"
"8600000US02351","ZCTA5 02351","348","200"
"8600000US02356","ZCTA5 02356","569","387"
"8600000US02357","ZCTA5 02357","52","42"
"8600000US02359","ZCTA5 02359","260","212"
"8600000US02360","ZCTA5 02360","1744","469"
"8600000US02364","ZCTA5 02364","228","276"
"8600000US02366","ZCTA5 02366","41","41"
"8600000US02367","ZCTA5 02367","33","47"
"8600000US02368","ZCTA5 02368","15116","956"
"8600000US02370","ZCTA5 02370","527","306"
"8600000US02375","ZCTA5 02375","540","286"
"8600000US02379","ZCTA5 02379","320","210"
"8600000US02382","ZCTA5 02382","376","205"
"8600000US02420","ZCTA5 02420","230","117"
"8600000US02421","ZCTA5 02421","482","187"
"8600000US02445","ZCTA5 02445","1330","401"
"8600000US02446","ZCTA5 02446","686","228"
"8600000US02451","ZCTA5 02451","1376","408"
"8600000US02452","ZCTA5 02452","1679","499"
"8600000US02453","ZCTA5 02453","2574","719"
"8600000US02457","ZCTA5 02457","172","79"
"8600000US02458","ZCTA5 02458","709","315"
"8600000US02459","ZCTA5 02459","633","262"
"8600000US02460","ZCTA5 02460","613","312"
"8600000US02461","ZCTA5 02461","226","202"
"8600000US02462","ZCTA5 02462","46","54"
"8600000US02464","ZCTA5 02464","165","118"
"8600000US02465","ZCTA5 02465","539","258"
"8600000US02466","ZCTA5 02466","267","102"
"8600000US02467","ZCTA5 02467","1460","392"
"8600000US02468","ZCTA5 02468","48","39"
"8600000US02472","ZCTA5 02472","999","381"
"8600000US02474","ZCTA5 02474","843","311"
"8600000US02476","ZCTA5 02476","785","336"
"8600000US02478","ZCTA5 02478","598","210"
"8600000US02481","ZCTA5 02481","678","199"
"8600000US02482","ZCTA5 02482","225","104"
"8600000US02492","ZCTA5 02492","590","261"
"8600000US02493","ZCTA5 02493","317","157"
"8600000US02494","ZCTA5 02494","542","272"
"8600000US02532","ZCTA5 02532","519","264"
"8600000US02534","ZCTA5 02534","51","60"
"8600000US02535","ZCTA5 02535","99","107"
"8600000US02536","ZCTA5 02536","1020","351"
"8600000US02537","ZCTA5 02537","32","51"
"8600000US02538","ZCTA5 02538","145","131"
"8600000US02539","ZCTA5 02539","196","174"
"8600000US02540","ZCTA5 02540","249","217"
"8600000US02542","ZCTA5 02542","83","65"
"8600000US02543","ZCTA5 02543","0","12"
"8600000US02553","ZCTA5 02553","0","12"
"8600000US02554","ZCTA5 02554","755","345"
"8600000US02556","ZCTA5 02556","5","13"
"8600000US02557","ZCTA5 02557","362","269"
"8600000US02558","ZCTA5 02558","31","37"
"8600000US02559","ZCTA5 02559","86","109"
"8600000US02561","ZCTA5 02561","0","12"
"8600000US02562","ZCTA5 02562","28","32"
"8600000US02563","ZCTA5 02563","14","22"
"8600000US02564","ZCTA5 02564","34","35"
"8600000US02568","ZCTA5 02568","452","189"
"8600000US02571","ZCTA5 02571","854","461"
"8600000US02575","ZCTA5 02575","85","66"
"8600000US02576","ZCTA5 02576","147","104"
