"GEO_ID","NAME","B02011_001E","B02011_001M"
"id","Geographic Area Name","Estimate!!Total","Margin of Error!!Total"
"8600000US32421","ZCTA5 32421","0","19"
"8600000US32423","ZCTA5 32423","0","13"
"8600000US32424","ZCTA5 32424","256","156"
"8600000US32425","ZCTA5 32425","217","77"
"8600000US32426","ZCTA5 32426","0","13"
"8600000US32427","ZCTA5 32427","0","13"
"8600000US32428","ZCTA5 32428","104","79"
"8600000US32430","ZCTA5 32430","0","13"
"8600000US32431","ZCTA5 32431","39","52"
"8600000US32432","ZCTA5 32432","0","13"
"8600000US32433","ZCTA5 32433","107","86"
"8600000US32435","ZCTA5 32435","137","190"
"8600000US32437","ZCTA5 32437","7","10"
"8600000US32438","ZCTA5 32438","25","32"
"8600000US32439","ZCTA5 32439","246","162"
"8600000US32440","ZCTA5 32440","55","40"
"8600000US32442","ZCTA5 32442","24","38"
"8600000US32443","ZCTA5 32443","3","5"
"8600000US32444","ZCTA5 32444","324","142"
"8600000US32445","ZCTA5 32445","15","17"
"8600000US32446","ZCTA5 32446","147","130"
"8600000US32447","ZCTA5 32447","0","13"
"8600000US32448","ZCTA5 32448","251","116"
"8600000US32449","ZCTA5 32449","0","13"
"8600000US32455","ZCTA5 32455","53","68"
"8600000US32456","ZCTA5 32456","112","81"
"8600000US32459","ZCTA5 32459","196","132"
"8600000US32460","ZCTA5 32460","12","18"
"8600000US32461","ZCTA5 32461","0","13"
"8600000US32462","ZCTA5 32462","71","60"
"8600000US32463","ZCTA5 32463","0","13"
"8600000US32464","ZCTA5 32464","0","13"
"8600000US32465","ZCTA5 32465","36","41"
"8600000US32466","ZCTA5 32466","63","66"
"8600000US32501","ZCTA5 32501","109","85"
"8600000US32502","ZCTA5 32502","30","27"
"8600000US32503","ZCTA5 32503","1474","359"
"8600000US32504","ZCTA5 32504","1059","375"
"8600000US32505","ZCTA5 32505","779","248"
"8600000US32506","ZCTA5 32506","3206","675"
"8600000US32507","ZCTA5 32507","1167","380"
"8600000US32508","ZCTA5 32508","379","141"
"8600000US32509","ZCTA5 32509","0","13"
"8600000US32511","ZCTA5 32511","47","44"
"8600000US32514","ZCTA5 32514","3404","804"
"8600000US32526","ZCTA5 32526","1621","402"
"8600000US32530","ZCTA5 32530","0","13"
"8600000US32531","ZCTA5 32531","0","19"
"8600000US32533","ZCTA5 32533","471","232"
"8600000US32534","ZCTA5 32534","747","353"
"8600000US32535","ZCTA5 32535","8","12"
"8600000US32536","ZCTA5 32536","1057","313"
"8600000US32539","ZCTA5 32539","999","365"
"8600000US32541","ZCTA5 32541","602","192"
"8600000US32542","ZCTA5 32542","295","121"
"8600000US32544","ZCTA5 32544","195","124"
"8600000US32547","ZCTA5 32547","1696","343"
"8600000US32548","ZCTA5 32548","1142","335"
"8600000US32550","ZCTA5 32550","416","270"
"8600000US32561","ZCTA5 32561","76","69"
"8600000US32563","ZCTA5 32563","1090","350"
"8600000US32564","ZCTA5 32564","41","66"
"8600000US32565","ZCTA5 32565","27","38"
"8600000US32566","ZCTA5 32566","1955","468"
"8600000US32567","ZCTA5 32567","25","32"
"8600000US32568","ZCTA5 32568","16","30"
"8600000US32569","ZCTA5 32569","996","313"
"8600000US32570","ZCTA5 32570","851","263"
"8600000US32571","ZCTA5 32571","1254","400"
"8600000US32577","ZCTA5 32577","32","38"
"8600000US32578","ZCTA5 32578","1893","428"
"8600000US32579","ZCTA5 32579","907","261"
"8600000US32580","ZCTA5 32580","254","190"
"8600000US32583","ZCTA5 32583","410","148"
"8600000US32601","ZCTA5 32601","1338","367"
"8600000US32603","ZCTA5 32603","843","147"
"8600000US32605","ZCTA5 32605","1736","466"
"8600000US32606","ZCTA5 32606","2728","649"
"8600000US32607","ZCTA5 32607","2055","440"
"8600000US32608","ZCTA5 32608","6058","560"
"8600000US32609","ZCTA5 32609","692","373"
"8600000US32612","ZCTA5 32612","855","158"
"8600000US32615","ZCTA5 32615","87","57"
"8600000US32616","ZCTA5 32616","8","15"
"8600000US32617","ZCTA5 32617","100","100"
"8600000US32618","ZCTA5 32618","133","116"
"8600000US32619","ZCTA5 32619","6","8"
"8600000US32621","ZCTA5 32621","13","21"
"8600000US32622","ZCTA5 32622","3","8"
"8600000US32625","ZCTA5 32625","0","13"
"8600000US32626","ZCTA5 32626","128","70"
"8600000US32628","ZCTA5 32628","25","25"
"8600000US32631","ZCTA5 32631","11","19"
"8600000US32639","ZCTA5 32639","0","13"
"8600000US32640","ZCTA5 32640","238","232"
"8600000US32641","ZCTA5 32641","42","47"
"8600000US32643","ZCTA5 32643","111","98"
"8600000US32648","ZCTA5 32648","2","3"
"8600000US32653","ZCTA5 32653","1176","367"
"8600000US32656","ZCTA5 32656","254","131"
"8600000US32658","ZCTA5 32658","0","13"
"8600000US32664","ZCTA5 32664","0","13"
"8600000US32666","ZCTA5 32666","29","52"
"8600000US32667","ZCTA5 32667","4","7"
"8600000US32668","ZCTA5 32668","7","13"
"8600000US32669","ZCTA5 32669","397","260"
"8600000US32680","ZCTA5 32680","21","22"
"8600000US32681","ZCTA5 32681","0","13"
"8600000US32683","ZCTA5 32683","0","13"
"8600000US32686","ZCTA5 32686","9","14"
"8600000US32692","ZCTA5 32692","0","13"
"8600000US32693","ZCTA5 32693","110","62"
"8600000US32694","ZCTA5 32694","142","220"
"8600000US32696","ZCTA5 32696","84","62"
"8600000US32697","ZCTA5 32697","0","13"
"8600000US32701","ZCTA5 32701","903","428"
"8600000US32702","ZCTA5 32702","14","22"
"8600000US32703","ZCTA5 32703","1439","458"
"8600000US32707","ZCTA5 32707","1510","405"
"8600000US32708","ZCTA5 32708","2973","607"
"8600000US32709","ZCTA5 32709","0","13"
"8600000US32712","ZCTA5 32712","1576","604"
"8600000US32713","ZCTA5 32713","656","217"
"8600000US32714","ZCTA5 32714","1458","474"
"8600000US32720","ZCTA5 32720","525","282"
"8600000US32724","ZCTA5 32724","598","281"
"8600000US32725","ZCTA5 32725","1153","451"
"8600000US32726","ZCTA5 32726","89","67"
"8600000US32730","ZCTA5 32730","232","174"
"8600000US32732","ZCTA5 32732","39","46"
"8600000US32735","ZCTA5 32735","87","98"
"8600000US32736","ZCTA5 32736","150","128"
"8600000US32738","ZCTA5 32738","794","327"
"8600000US32744","ZCTA5 32744","65","86"
"8600000US32746","ZCTA5 32746","3919","569"
"8600000US32750","ZCTA5 32750","811","237"
"8600000US32751","ZCTA5 32751","542","187"
"8600000US32754","ZCTA5 32754","287","151"
"8600000US32757","ZCTA5 32757","336","179"
"8600000US32759","ZCTA5 32759","16","22"
"8600000US32763","ZCTA5 32763","493","233"
"8600000US32764","ZCTA5 32764","29","36"
"8600000US32765","ZCTA5 32765","4618","789"
"8600000US32766","ZCTA5 32766","796","288"
"8600000US32767","ZCTA5 32767","0","13"
"8600000US32771","ZCTA5 32771","2760","703"
"8600000US32773","ZCTA5 32773","1651","447"
"8600000US32776","ZCTA5 32776","763","376"
"8600000US32778","ZCTA5 32778","551","272"
"8600000US32779","ZCTA5 32779","1669","475"
"8600000US32780","ZCTA5 32780","1180","454"
"8600000US32784","ZCTA5 32784","279","346"
"8600000US32789","ZCTA5 32789","1482","364"
"8600000US32792","ZCTA5 32792","2554","623"
"8600000US32796","ZCTA5 32796","435","248"
"8600000US32798","ZCTA5 32798","119","156"
"8600000US32801","ZCTA5 32801","1003","328"
"8600000US32803","ZCTA5 32803","1018","281"
"8600000US32804","ZCTA5 32804","509","178"
"8600000US32805","ZCTA5 32805","81","45"
"8600000US32806","ZCTA5 32806","899","478"
"8600000US32807","ZCTA5 32807","1248","320"
"8600000US32808","ZCTA5 32808","1375","511"
"8600000US32809","ZCTA5 32809","1111","430"
"8600000US32810","ZCTA5 32810","1640","464"
"8600000US32811","ZCTA5 32811","1116","360"
"8600000US32812","ZCTA5 32812","1194","459"
"8600000US32814","ZCTA5 32814","635","427"
"8600000US32817","ZCTA5 32817","3643","639"
"8600000US32818","ZCTA5 32818","2021","433"
"8600000US32819","ZCTA5 32819","2905","642"
"8600000US32820","ZCTA5 32820","497","170"
"8600000US32821","ZCTA5 32821","1222","410"
"8600000US32822","ZCTA5 32822","2079","525"
"8600000US32824","ZCTA5 32824","3816","846"
"8600000US32825","ZCTA5 32825","4037","596"
"8600000US32826","ZCTA5 32826","2031","485"
"8600000US32827","ZCTA5 32827","999","307"
"8600000US32828","ZCTA5 32828","7093","1212"
"8600000US32829","ZCTA5 32829","1895","387"
"8600000US32830","ZCTA5 32830","0","13"
"8600000US32831","ZCTA5 32831","17","24"
"8600000US32832","ZCTA5 32832","2052","805"
"8600000US32833","ZCTA5 32833","467","309"
"8600000US32835","ZCTA5 32835","4873","839"
"8600000US32836","ZCTA5 32836","4832","689"
"8600000US32837","ZCTA5 32837","6655","875"
"8600000US32839","ZCTA5 32839","2179","506"
"8600000US32901","ZCTA5 32901","1414","391"
"8600000US32903","ZCTA5 32903","441","196"
"8600000US32904","ZCTA5 32904","2618","654"
"8600000US32905","ZCTA5 32905","859","355"
"8600000US32907","ZCTA5 32907","1233","334"
"8600000US32908","ZCTA5 32908","459","149"
"8600000US32909","ZCTA5 32909","1138","396"
"8600000US32920","ZCTA5 32920","172","93"
"8600000US32922","ZCTA5 32922","99","96"
"8600000US32925","ZCTA5 32925","95","50"
"8600000US32926","ZCTA5 32926","505","305"
"8600000US32927","ZCTA5 32927","454","222"
"8600000US32931","ZCTA5 32931","232","106"
"8600000US32934","ZCTA5 32934","1227","514"
"8600000US32935","ZCTA5 32935","1473","359"
"8600000US32937","ZCTA5 32937","519","223"
"8600000US32940","ZCTA5 32940","1952","466"
"8600000US32948","ZCTA5 32948","0","19"
"8600000US32949","ZCTA5 32949","14","21"
"8600000US32950","ZCTA5 32950","69","48"
"8600000US32951","ZCTA5 32951","345","151"
"8600000US32952","ZCTA5 32952","579","198"
"8600000US32953","ZCTA5 32953","574","207"
"8600000US32955","ZCTA5 32955","1619","545"
"8600000US32958","ZCTA5 32958","148","110"
"8600000US32960","ZCTA5 32960","465","282"
"8600000US32962","ZCTA5 32962","578","332"
"8600000US32963","ZCTA5 32963","141","84"
"8600000US32966","ZCTA5 32966","349","242"
"8600000US32967","ZCTA5 32967","479","234"
"8600000US32968","ZCTA5 32968","570","343"
"8600000US32970","ZCTA5 32970","0","13"
"8600000US32976","ZCTA5 32976","23","19"
"8600000US33001","ZCTA5 33001","0","13"
"8600000US33004","ZCTA5 33004","394","310"
"8600000US33009","ZCTA5 33009","1077","350"
"8600000US33010","ZCTA5 33010","203","136"
"8600000US33012","ZCTA5 33012","255","160"
"8600000US33013","ZCTA5 33013","189","139"
"8600000US33014","ZCTA5 33014","721","438"
"8600000US33015","ZCTA5 33015","1142","417"
"8600000US33016","ZCTA5 33016","339","240"
"8600000US33018","ZCTA5 33018","257","169"
"8600000US33019","ZCTA5 33019","216","152"
"8600000US33020","ZCTA5 33020","1101","460"
"8600000US33021","ZCTA5 33021","1238","463"
"8600000US33023","ZCTA5 33023","1475","453"
"8600000US33024","ZCTA5 33024","4535","726"
"8600000US33025","ZCTA5 33025","3463","845"
"8600000US33026","ZCTA5 33026","2300","530"
"8600000US33027","ZCTA5 33027","5325","1156"
"8600000US33028","ZCTA5 33028","2464","397"
"8600000US33029","ZCTA5 33029","4794","1171"
"8600000US33030","ZCTA5 33030","573","429"
"8600000US33031","ZCTA5 33031","0","19"
"8600000US33032","ZCTA5 33032","1177","458"
"8600000US33033","ZCTA5 33033","864","292"
"8600000US33034","ZCTA5 33034","110","92"
"8600000US33035","ZCTA5 33035","286","299"
"8600000US33036","ZCTA5 33036","23","34"
"8600000US33037","ZCTA5 33037","164","88"
"8600000US33039","ZCTA5 33039","0","13"
"8600000US33040","ZCTA5 33040","764","131"
"8600000US33042","ZCTA5 33042","52","42"
"8600000US33043","ZCTA5 33043","102","70"
"8600000US33050","ZCTA5 33050","94","58"
"8600000US33051","ZCTA5 33051","0","13"
"8600000US33054","ZCTA5 33054","215","226"
"8600000US33055","ZCTA5 33055","389","229"
"8600000US33056","ZCTA5 33056","277","144"
"8600000US33060","ZCTA5 33060","201","102"
"8600000US33062","ZCTA5 33062","255","129"
"8600000US33063","ZCTA5 33063","2695","691"
"8600000US33064","ZCTA5 33064","1811","501"
"8600000US33065","ZCTA5 33065","3217","568"
"8600000US33066","ZCTA5 33066","349","206"
"8600000US33067","ZCTA5 33067","2252","464"
"8600000US33068","ZCTA5 33068","2702","662"
"8600000US33069","ZCTA5 33069","802","315"
"8600000US33070","ZCTA5 33070","51","40"
"8600000US33071","ZCTA5 33071","1938","384"
"8600000US33073","ZCTA5 33073","1659","465"
"8600000US33076","ZCTA5 33076","3330","577"
"8600000US33101","ZCTA5 33101","0","13"
"8600000US33109","ZCTA5 33109","0","13"
"8600000US33122","ZCTA5 33122","12","19"
"8600000US33125","ZCTA5 33125","608","297"
"8600000US33126","ZCTA5 33126","576","237"
"8600000US33127","ZCTA5 33127","381","342"
"8600000US33128","ZCTA5 33128","0","19"
"8600000US33129","ZCTA5 33129","427","217"
"8600000US33130","ZCTA5 33130","404","221"
"8600000US33131","ZCTA5 33131","749","328"
"8600000US33132","ZCTA5 33132","572","189"
"8600000US33133","ZCTA5 33133","679","331"
"8600000US33134","ZCTA5 33134","876","291"
"8600000US33135","ZCTA5 33135","119","73"
"8600000US33136","ZCTA5 33136","124","94"
"8600000US33137","ZCTA5 33137","535","225"
"8600000US33138","ZCTA5 33138","682","264"
"8600000US33139","ZCTA5 33139","1144","302"
"8600000US33140","ZCTA5 33140","291","129"
"8600000US33141","ZCTA5 33141","788","360"
"8600000US33142","ZCTA5 33142","105","61"
"8600000US33143","ZCTA5 33143","1652","403"
"8600000US33144","ZCTA5 33144","80","110"
"8600000US33145","ZCTA5 33145","344","190"
"8600000US33146","ZCTA5 33146","792","204"
"8600000US33147","ZCTA5 33147","392","380"
"8600000US33149","ZCTA5 33149","146","119"
"8600000US33150","ZCTA5 33150","738","590"
"8600000US33154","ZCTA5 33154","283","153"
"8600000US33155","ZCTA5 33155","754","257"
"8600000US33156","ZCTA5 33156","2314","568"
"8600000US33157","ZCTA5 33157","2451","580"
"8600000US33158","ZCTA5 33158","414","210"
"8600000US33160","ZCTA5 33160","1035","312"
"8600000US33161","ZCTA5 33161","1517","326"
"8600000US33162","ZCTA5 33162","1498","425"
"8600000US33165","ZCTA5 33165","676","290"
"8600000US33166","ZCTA5 33166","794","319"
"8600000US33167","ZCTA5 33167","26","32"
"8600000US33168","ZCTA5 33168","336","181"
"8600000US33169","ZCTA5 33169","487","242"
"8600000US33170","ZCTA5 33170","45","74"
"8600000US33172","ZCTA5 33172","767","255"
"8600000US33173","ZCTA5 33173","745","223"
"8600000US33174","ZCTA5 33174","1143","443"
"8600000US33175","ZCTA5 33175","544","249"
"8600000US33176","ZCTA5 33176","1886","401"
"8600000US33177","ZCTA5 33177","1250","445"
"8600000US33178","ZCTA5 33178","1613","542"
"8600000US33179","ZCTA5 33179","1119","442"
"8600000US33180","ZCTA5 33180","647","272"
"8600000US33181","ZCTA5 33181","460","239"
"8600000US33182","ZCTA5 33182","202","92"
"8600000US33183","ZCTA5 33183","867","322"
"8600000US33184","ZCTA5 33184","236","191"
"8600000US33185","ZCTA5 33185","733","310"
"8600000US33186","ZCTA5 33186","2553","679"
"8600000US33187","ZCTA5 33187","439","253"
"8600000US33189","ZCTA5 33189","831","340"
"8600000US33190","ZCTA5 33190","523","248"
"8600000US33193","ZCTA5 33193","1638","391"
"8600000US33194","ZCTA5 33194","118","108"
"8600000US33196","ZCTA5 33196","1863","470"
"8600000US33301","ZCTA5 33301","342","177"
"8600000US33304","ZCTA5 33304","292","135"
"8600000US33305","ZCTA5 33305","239","108"
"8600000US33306","ZCTA5 33306","84","49"
"8600000US33308","ZCTA5 33308","1191","363"
"8600000US33309","ZCTA5 33309","1781","584"
"8600000US33311","ZCTA5 33311","638","289"
"8600000US33312","ZCTA5 33312","1878","559"
"8600000US33313","ZCTA5 33313","1187","437"
"8600000US33314","ZCTA5 33314","1334","395"
"8600000US33315","ZCTA5 33315","20","35"
"8600000US33316","ZCTA5 33316","284","136"
"8600000US33317","ZCTA5 33317","1873","598"
"8600000US33319","ZCTA5 33319","1398","432"
"8600000US33321","ZCTA5 33321","1899","542"
"8600000US33322","ZCTA5 33322","1939","638"
"8600000US33323","ZCTA5 33323","956","287"
"8600000US33324","ZCTA5 33324","3246","679"
"8600000US33325","ZCTA5 33325","1952","663"
"8600000US33326","ZCTA5 33326","1898","426"
"8600000US33327","ZCTA5 33327","1209","489"
"8600000US33328","ZCTA5 33328","1968","476"
"8600000US33330","ZCTA5 33330","738","310"
"8600000US33331","ZCTA5 33331","2628","613"
"8600000US33332","ZCTA5 33332","807","404"
"8600000US33334","ZCTA5 33334","952","376"
"8600000US33351","ZCTA5 33351","1737","495"
"8600000US33401","ZCTA5 33401","730","342"
"8600000US33403","ZCTA5 33403","626","399"
"8600000US33404","ZCTA5 33404","572","214"
"8600000US33405","ZCTA5 33405","356","283"
"8600000US33406","ZCTA5 33406","370","173"
"8600000US33407","ZCTA5 33407","560","226"
"8600000US33408","ZCTA5 33408","361","151"
"8600000US33409","ZCTA5 33409","1400","321"
"8600000US33410","ZCTA5 33410","1573","362"
"8600000US33411","ZCTA5 33411","3642","717"
"8600000US33412","ZCTA5 33412","868","311"
"8600000US33413","ZCTA5 33413","662","183"
"8600000US33414","ZCTA5 33414","3022","524"
"8600000US33415","ZCTA5 33415","1505","367"
"8600000US33417","ZCTA5 33417","1010","276"
"8600000US33418","ZCTA5 33418","1980","357"
"8600000US33426","ZCTA5 33426","761","339"
"8600000US33428","ZCTA5 33428","1929","463"
"8600000US33430","ZCTA5 33430","83","75"
"8600000US33431","ZCTA5 33431","635","237"
"8600000US33432","ZCTA5 33432","361","132"
"8600000US33433","ZCTA5 33433","1789","488"
"8600000US33434","ZCTA5 33434","502","209"
"8600000US33435","ZCTA5 33435","421","276"
"8600000US33436","ZCTA5 33436","1411","376"
"8600000US33437","ZCTA5 33437","794","333"
"8600000US33438","ZCTA5 33438","10","16"
"8600000US33440","ZCTA5 33440","271","94"
"8600000US33441","ZCTA5 33441","935","629"
"8600000US33442","ZCTA5 33442","724","215"
"8600000US33444","ZCTA5 33444","198","116"
"8600000US33445","ZCTA5 33445","1554","595"
"8600000US33446","ZCTA5 33446","675","339"
"8600000US33449","ZCTA5 33449","827","238"
"8600000US33455","ZCTA5 33455","477","188"
"8600000US33458","ZCTA5 33458","2095","438"
"8600000US33460","ZCTA5 33460","591","409"
"8600000US33461","ZCTA5 33461","544","245"
"8600000US33462","ZCTA5 33462","343","132"
"8600000US33463","ZCTA5 33463","2871","584"
"8600000US33467","ZCTA5 33467","1943","438"
"8600000US33469","ZCTA5 33469","172","104"
"8600000US33470","ZCTA5 33470","618","286"
"8600000US33471","ZCTA5 33471","19","23"
"8600000US33472","ZCTA5 33472","688","318"
"8600000US33473","ZCTA5 33473","899","385"
"8600000US33476","ZCTA5 33476","0","19"
"8600000US33477","ZCTA5 33477","292","159"
"8600000US33478","ZCTA5 33478","191","142"
"8600000US33480","ZCTA5 33480","202","104"
"8600000US33483","ZCTA5 33483","185","108"
"8600000US33484","ZCTA5 33484","600","256"
"8600000US33486","ZCTA5 33486","1589","466"
"8600000US33487","ZCTA5 33487","519","212"
"8600000US33493","ZCTA5 33493","47","55"
"8600000US33496","ZCTA5 33496","772","327"
"8600000US33498","ZCTA5 33498","965","312"
"8600000US33503","ZCTA5 33503","90","139"
"8600000US33510","ZCTA5 33510","1864","788"
"8600000US33511","ZCTA5 33511","3739","670"
"8600000US33513","ZCTA5 33513","44","49"
"8600000US33514","ZCTA5 33514","0","13"
"8600000US33521","ZCTA5 33521","0","13"
"8600000US33523","ZCTA5 33523","243","149"
"8600000US33525","ZCTA5 33525","260","112"
"8600000US33527","ZCTA5 33527","361","180"
"8600000US33534","ZCTA5 33534","388","274"
"8600000US33538","ZCTA5 33538","48","53"
"8600000US33540","ZCTA5 33540","175","128"
"8600000US33541","ZCTA5 33541","748","311"
"8600000US33542","ZCTA5 33542","198","92"
"8600000US33543","ZCTA5 33543","1526","340"
"8600000US33544","ZCTA5 33544","2319","531"
"8600000US33545","ZCTA5 33545","1104","330"
"8600000US33547","ZCTA5 33547","1594","299"
"8600000US33548","ZCTA5 33548","175","125"
"8600000US33549","ZCTA5 33549","1087","487"
"8600000US33556","ZCTA5 33556","1191","313"
"8600000US33558","ZCTA5 33558","1376","327"
"8600000US33559","ZCTA5 33559","1093","454"
"8600000US33563","ZCTA5 33563","425","277"
"8600000US33565","ZCTA5 33565","339","207"
"8600000US33566","ZCTA5 33566","516","232"
"8600000US33567","ZCTA5 33567","61","60"
"8600000US33569","ZCTA5 33569","1553","555"
"8600000US33570","ZCTA5 33570","640","294"
"8600000US33572","ZCTA5 33572","689","267"
"8600000US33573","ZCTA5 33573","135","65"
"8600000US33576","ZCTA5 33576","56","40"
"8600000US33578","ZCTA5 33578","1640","464"
"8600000US33579","ZCTA5 33579","1999","527"
"8600000US33584","ZCTA5 33584","1011","359"
"8600000US33585","ZCTA5 33585","37","67"
"8600000US33592","ZCTA5 33592","209","112"
"8600000US33594","ZCTA5 33594","1924","451"
"8600000US33596","ZCTA5 33596","1039","356"
"8600000US33597","ZCTA5 33597","11","28"
"8600000US33598","ZCTA5 33598","305","177"
"8600000US33602","ZCTA5 33602","581","177"
"8600000US33603","ZCTA5 33603","248","117"
"8600000US33604","ZCTA5 33604","843","393"
"8600000US33605","ZCTA5 33605","260","123"
"8600000US33606","ZCTA5 33606","713","245"
"8600000US33607","ZCTA5 33607","772","285"
"8600000US33609","ZCTA5 33609","706","211"
"8600000US33610","ZCTA5 33610","1407","425"
"8600000US33611","ZCTA5 33611","2093","577"
"8600000US33612","ZCTA5 33612","1371","509"
"8600000US33613","ZCTA5 33613","2331","599"
"8600000US33614","ZCTA5 33614","1136","289"
"8600000US33615","ZCTA5 33615","2652","675"
"8600000US33616","ZCTA5 33616","1272","411"
"8600000US33617","ZCTA5 33617","2255","490"
"8600000US33618","ZCTA5 33618","1285","454"
"8600000US33619","ZCTA5 33619","1072","279"
"8600000US33620","ZCTA5 33620","422","124"
"8600000US33621","ZCTA5 33621","87","66"
"8600000US33624","ZCTA5 33624","1991","491"
"8600000US33625","ZCTA5 33625","1597","399"
"8600000US33626","ZCTA5 33626","3749","636"
"8600000US33629","ZCTA5 33629","1136","314"
"8600000US33634","ZCTA5 33634","941","370"
"8600000US33635","ZCTA5 33635","1038","329"
"8600000US33637","ZCTA5 33637","1117","301"
"8600000US33647","ZCTA5 33647","11289","865"
"8600000US33701","ZCTA5 33701","303","136"
"8600000US33702","ZCTA5 33702","1208","358"
"8600000US33703","ZCTA5 33703","895","280"
"8600000US33704","ZCTA5 33704","355","160"
"8600000US33705","ZCTA5 33705","698","328"
"8600000US33706","ZCTA5 33706","555","250"
"8600000US33707","ZCTA5 33707","423","171"
"8600000US33708","ZCTA5 33708","363","167"
"8600000US33709","ZCTA5 33709","1938","520"
"8600000US33710","ZCTA5 33710","1569","381"
"8600000US33711","ZCTA5 33711","320","133"
"8600000US33712","ZCTA5 33712","531","335"
"8600000US33713","ZCTA5 33713","3438","493"
"8600000US33714","ZCTA5 33714","2116","515"
"8600000US33715","ZCTA5 33715","187","101"
"8600000US33716","ZCTA5 33716","1573","652"
"8600000US33744","ZCTA5 33744","12","28"
"8600000US33755","ZCTA5 33755","570","313"
"8600000US33756","ZCTA5 33756","1086","414"
"8600000US33759","ZCTA5 33759","387","153"
"8600000US33760","ZCTA5 33760","886","245"
"8600000US33761","ZCTA5 33761","657","256"
"8600000US33762","ZCTA5 33762","472","175"
"8600000US33763","ZCTA5 33763","871","546"
"8600000US33764","ZCTA5 33764","1179","428"
"8600000US33765","ZCTA5 33765","302","336"
"8600000US33767","ZCTA5 33767","179","91"
"8600000US33770","ZCTA5 33770","568","295"
"8600000US33771","ZCTA5 33771","855","251"
"8600000US33772","ZCTA5 33772","669","199"
"8600000US33773","ZCTA5 33773","1478","312"
"8600000US33774","ZCTA5 33774","208","102"
"8600000US33776","ZCTA5 33776","368","201"
"8600000US33777","ZCTA5 33777","905","269"
"8600000US33778","ZCTA5 33778","307","152"
"8600000US33781","ZCTA5 33781","2762","371"
"8600000US33782","ZCTA5 33782","1715","404"
"8600000US33785","ZCTA5 33785","17","15"
"8600000US33786","ZCTA5 33786","24","14"
"8600000US33801","ZCTA5 33801","1133","452"
"8600000US33803","ZCTA5 33803","627","269"
"8600000US33805","ZCTA5 33805","487","278"
"8600000US33809","ZCTA5 33809","1140","502"
"8600000US33810","ZCTA5 33810","1371","458"
"8600000US33811","ZCTA5 33811","369","200"
"8600000US33812","ZCTA5 33812","593","305"
"8600000US33813","ZCTA5 33813","1340","455"
"8600000US33815","ZCTA5 33815","284","214"
"8600000US33823","ZCTA5 33823","191","131"
"8600000US33825","ZCTA5 33825","584","225"
"8600000US33827","ZCTA5 33827","21","23"
"8600000US33830","ZCTA5 33830","675","287"
"8600000US33834","ZCTA5 33834","187","180"
"8600000US33837","ZCTA5 33837","752","281"
"8600000US33838","ZCTA5 33838","66","94"
"8600000US33839","ZCTA5 33839","28","20"
"8600000US33841","ZCTA5 33841","5","9"
"8600000US33843","ZCTA5 33843","87","89"
"8600000US33844","ZCTA5 33844","400","272"
"8600000US33847","ZCTA5 33847","0","13"
"8600000US33848","ZCTA5 33848","0","13"
"8600000US33849","ZCTA5 33849","126","185"
"8600000US33850","ZCTA5 33850","103","91"
"8600000US33851","ZCTA5 33851","0","13"
"8600000US33852","ZCTA5 33852","111","88"
"8600000US33853","ZCTA5 33853","105","168"
"8600000US33854","ZCTA5 33854","0","13"
"8600000US33855","ZCTA5 33855","0","13"
"8600000US33856","ZCTA5 33856","0","13"
"8600000US33857","ZCTA5 33857","0","13"
"8600000US33859","ZCTA5 33859","40","53"
"8600000US33860","ZCTA5 33860","361","231"
"8600000US33865","ZCTA5 33865","0","13"
"8600000US33867","ZCTA5 33867","0","13"
"8600000US33868","ZCTA5 33868","276","182"
"8600000US33870","ZCTA5 33870","161","123"
"8600000US33872","ZCTA5 33872","777","241"
"8600000US33873","ZCTA5 33873","71","84"
"8600000US33875","ZCTA5 33875","155","120"
"8600000US33876","ZCTA5 33876","10","18"
"8600000US33877","ZCTA5 33877","0","13"
"8600000US33880","ZCTA5 33880","663","322"
"8600000US33881","ZCTA5 33881","550","301"
"8600000US33884","ZCTA5 33884","1166","473"
"8600000US33890","ZCTA5 33890","6","9"
"8600000US33896","ZCTA5 33896","146","92"
"8600000US33897","ZCTA5 33897","359","214"
"8600000US33898","ZCTA5 33898","62","65"
"8600000US33901","ZCTA5 33901","709","283"
"8600000US33903","ZCTA5 33903","305","190"
"8600000US33904","ZCTA5 33904","445","187"
"8600000US33905","ZCTA5 33905","816","371"
"8600000US33907","ZCTA5 33907","159","103"
"8600000US33908","ZCTA5 33908","954","369"
"8600000US33909","ZCTA5 33909","357","270"
"8600000US33912","ZCTA5 33912","796","327"
"8600000US33913","ZCTA5 33913","1159","450"
"8600000US33914","ZCTA5 33914","1282","478"
"8600000US33916","ZCTA5 33916","74","117"
"8600000US33917","ZCTA5 33917","253","263"
"8600000US33919","ZCTA5 33919","697","335"
"8600000US33920","ZCTA5 33920","93","57"
"8600000US33921","ZCTA5 33921","48","70"
"8600000US33922","ZCTA5 33922","18","22"
"8600000US33924","ZCTA5 33924","14","19"
"8600000US33928","ZCTA5 33928","761","311"
"8600000US33930","ZCTA5 33930","0","13"
"8600000US33931","ZCTA5 33931","109","76"
"8600000US33935","ZCTA5 33935","191","161"
"8600000US33936","ZCTA5 33936","310","242"
"8600000US33944","ZCTA5 33944","0","13"
"8600000US33945","ZCTA5 33945","0","13"
