GEO_ID,NAME,Population,Ratio_women_to_men,Percent_hispanic_or_latino,Percent_white,Percent_black,Percent_asian,median_household_income,Ratio_female_labor_16_yrs_and_older,Percent_bachelor_degree_or_higher,Average_household_size
8600000US11206,ZCTA5 11206,88349,1.063168464807809,0.37122095326489263,0.5001414843405132,0.28699815504419973,0.07692220625021223,36404,0.50281604291113,0.16423502246771327,2.83
8600000US11363,ZCTA5 11363,6952,1.0808141275067344,0.1314729574223245,0.613204833141542,0.02100115074798619,0.34249136939010355,104792,0.4752122706107916,0.4148446490218642,2.61
8600000US11211,ZCTA5 11211,102624,1.0095952376289972,0.24316923916432803,0.7717200654817586,0.07877299657000311,0.0683660742126598,71225,0.4643919857171196,0.3316183348924228,2.59
8600000US11372,ZCTA5 11372,61844,1.0099450745880594,0.5756419377789276,0.6019177284781062,0.03937326175538452,0.21709462518595174,56383,0.42108026131591225,0.2252279930146821,2.58
8600000US11217,ZCTA5 11217,41407,1.1280193236714975,0.18525853116622792,0.6201125413577414,0.21547081411355568,0.09739899050885116,107362,0.5170103929847353,0.5069915714734223,2.33
8600000US11109,ZCTA5 11109,5981,1.0659758203799654,0.05567630830964722,0.6953686674469153,0.0479852867413476,0.27085771610098647,148590,0.4817320703653586,0.6824945661260658,2.02
8600000US11351,ZCTA5 11351,0,None,None,None,None,None,None,None,None,None
8600000US11359,ZCTA5 11359,0,None,None,None,None,None,None,None,None,None
8600000US11424,ZCTA5 11424,0,None,None,None,None,None,None,None,None,None
8600000US11425,ZCTA5 11425,0,None,None,None,None,None,None,None,None,None
8600000US11451,ZCTA5 11451,0,None,None,None,None,None,None,None,None,None
8600000US11201,ZCTA5 11201,62823,1.091172358697823,0.11567419575633128,0.6871368766216195,0.15965490345892427,0.1489581841045477,124996,0.4963837677195382,0.5615140951562326,2.06
8600000US11231,ZCTA5 11231,37845,1.1530977982590886,0.18620689655172415,0.7088122605363985,0.15888492535341525,0.09005152596115736,100213,0.50409442334965,0.45200158541418944,2.41
8600000US11417,ZCTA5 11417,31927,1.0852328391352621,0.38531650327309175,0.3857863250540295,0.09894446706549316,0.3136216995019889,73424,0.45595854922279794,0.16760108998653178,3.52
8600000US11203,ZCTA5 11203,75451,1.2695442923747933,0.06422711428609296,0.05194099481782879,0.9009423334349446,0.024121615353010564,51277,0.5564604709727543,0.16463665160170177,2.66
8600000US11208,ZCTA5 11208,98660,1.1509080206675533,0.41309547942428543,0.2676059193188729,0.5563348874923981,0.062456922765051694,40733,0.5071555513983724,0.09212446786945064,3.05
8600000US11210,ZCTA5 11210,67040,1.1912077136787056,0.07034606205250597,0.3219868735083532,0.5989707637231504,0.05056682577565633,65900,0.540370033363664,0.22793854415274464,3.00
8600000US11212,ZCTA5 11212,76527,1.3591047812817905,0.18641786558992252,0.08493734237589348,0.8323206188665438,0.01794138016647719,26239,0.5906585878269343,0.10137598494648947,2.23
8600000US11221,ZCTA5 11221,83835,1.0882008618327645,0.34330530208146953,0.3045625335480408,0.5125186378004414,0.042583646448380745,50153,0.4899830146770611,0.21043716824715214,2.68
8600000US11239,ZCTA5 11239,13244,1.4498705142434332,0.18929326487466022,0.3123678646934461,0.6165810933252793,0.024614919963757174,27104,0.6221553507617077,0.13976140138930837,1.95
8600000US11361,ZCTA5 11361,27246,1.0428882057434206,0.12882624972473022,0.49713719445056154,0.04580488879101519,0.41653820744329445,85887,0.47007319242082224,0.3144681788152389,2.67
8600000US10457,ZCTA5 10457,74554,1.1248931197628684,0.665691981650884,0.1686831021809695,0.4245781581135821,0.012165678568554337,27420,0.5030659413226,0.07438903345226279,2.90
8600000US10464,ZCTA5 10464,4434,1.0508788159111933,0.2519170049616599,0.8283716734325666,0.02683806946323861,0.058186738836265225,93365,0.499609984399376,0.3267929634641407,2.33
8600000US10472,ZCTA5 10472,68796,1.0580351800885486,0.6454299668585383,0.17374556660270946,0.2928949357520786,0.07756264899122042,30977,0.4726327866639671,0.0757020757020757,3.11
8600000US10309,ZCTA5 10309,33531,0.9909155682223014,0.09266052309802869,0.9245474337180519,0.009334645551877368,0.03853150815663118,103175,0.46422117817130465,0.2357519906951776,2.91
8600000US10467,ZCTA5 10467,103732,1.085274902000201,0.5233293487062816,0.2527281841668916,0.3752072648748699,0.06780935487602668,37015,0.4872072072072072,0.12484093625882081,2.78
8600000US10456,ZCTA5 10456,94218,1.1489371407718274,0.6152858264875077,0.12409518351058184,0.4484705682565964,0.014148039652720287,27106,0.5183653002381848,0.07639729138805748,2.98
8600000US10065,ZCTA5 10065,28109,1.2949869366427171,0.06577964353054182,0.8756270233732968,0.023551175779999288,0.10455725924081255,127375,0.5377852817885421,0.6549147959728201,1.87
8600000US10075,ZCTA5 10075,21556,1.1351030110935023,0.1424197439228057,0.8671831508628688,0.034468361477082946,0.05729263314158471,137146,0.4951448583253741,0.6052607162738912,1.90
8600000US10110,ZCTA5 10110,0,None,None,None,None,None,None,None,None,None
8600000US10168,ZCTA5 10168,0,None,None,None,None,None,None,None,None,None
8600000US10174,ZCTA5 10174,0,None,None,None,None,None,None,None,None,None
8600000US10199,ZCTA5 10199,148,2.148936170212766,0.0,0.47297297297297297,0.0,0.527027027027027,None,0.0,0.3108108108108108,2.69
8600000US10311,ZCTA5 10311,0,None,None,None,None,None,None,None,None,None
8600000US10468,ZCTA5 10468,78647,1.1249628488827645,0.7576639922692537,0.14573982478670516,0.2299769857718667,0.03529695983317863,36046,0.4807231983702572,0.09482879194374864,2.93
8600000US10001,ZCTA5 10001,22924,0.9641847313854854,0.14159832489966848,0.6524603036119351,0.07359099633571803,0.26382830221601816,88526,0.4246211114065408,0.5336328738440063,1.76
8600000US10035,ZCTA5 10035,35743,1.0197208566423688,0.4458215594661892,0.23316453571328652,0.4369526900372101,0.06381669138013038,30081,0.47970773829292596,0.20141006630668942,2.27
8600000US10003,ZCTA5 10003,54682,0.98821946696724,0.08240371603086939,0.7787754654182364,0.06384184923740902,0.14891554807797813,112131,0.486621830145282,0.5606781024834497,1.70
8600000US10009,ZCTA5 10009,57925,1.1842829669293713,0.24768234786361676,0.6506517047906776,0.1128873543375054,0.1446353042727665,61548,0.5331278429494852,0.46453172205438065,1.93
8600000US10011,ZCTA5 10011,50472,0.9369099700667741,0.11301315580916152,0.830460453320653,0.0709700427960057,0.11014027579648122,128613,0.46080902996619494,0.6623276271992392,1.68
8600000US10022,ZCTA5 10022,31125,1.2054134485934953,0.05416867469879518,0.8506345381526105,0.023518072289156627,0.13937349397590362,135363,0.5050932532847793,0.7202570281124498,1.69
8600000US10028,ZCTA5 10028,47793,1.3295476701111328,0.07392295942920511,0.8795430293139163,0.018433661833322873,0.10807021948820957,125140,0.5515191754402605,0.6876739271441424,1.88
8600000US10119,ZCTA5 10119,0,None,None,None,None,None,None,None,None,None
8600000US10044,ZCTA5 10044,11682,1.1247726445980357,0.13293956514295496,0.49169662728984764,0.13191234377675057,0.3610683102208526,100441,0.5483927630423326,0.5104434172230783,2.13
8600000US10162,ZCTA5 10162,1584,1.332842415316642,0.0,0.9545454545454546,0.0,0.08017676767676768,188880,0.5754060324825986,0.6060606060606061,2.14
8600000US10279,ZCTA5 10279,43,1.3888888888888888,0.0,1.0,0.0,0.0,None,0.5813953488372093,0.4186046511627907,2.39
8600000US10460,ZCTA5 10460,59505,1.152313090027851,0.6950508360641963,0.1698176623813125,0.3208301823376187,0.019158053945046636,26866,0.5170900777994911,0.07510293252667843,2.85
8600000US10282,ZCTA5 10282,5593,1.0661248614702623,0.07580904702306454,0.7788306812086536,0.010906490255676738,0.24423386375826928,"250,000+",0.4335898293743727,0.5710709815841231,2.51
8600000US10301,ZCTA5 10301,38733,1.0994633855493523,0.24761830996824413,0.6282756305992306,0.3005189373402525,0.06738440089845868,55802,0.4936160510715914,0.24914155887744302,2.52
8600000US10307,ZCTA5 10307,15232,1.0451127819548873,0.09184611344537816,0.9436055672268907,0.003676470588235294,0.030987394957983194,80893,0.4591910177054844,0.25,2.86
8600000US10465,ZCTA5 10465,44205,1.0653646685044154,0.44266485691663837,0.6232552878633639,0.14027824906684763,0.035357991177468615,74796,0.4884909308535126,0.18457188100893565,2.65
8600000US10470,ZCTA5 10470,15432,1.1830527655962655,0.2109253499222395,0.45152928978745466,0.4035121824779679,0.0475635044064282,57160,0.5180331960564083,0.23049507516848108,2.52
8600000US10471,ZCTA5 10471,21896,1.1098477548660628,0.2284892217756668,0.7115911582024114,0.13331202046035806,0.07211362805991962,85707,0.49453501296776586,0.39801790281329924,2.18
8600000US10006,ZCTA5 10006,3454,1.1151255358236374,0.11986103068905617,0.7515923566878981,0.020555877243775333,0.2319050376375217,176250,0.4919263987983477,0.726693688477128,1.93
8600000US10012,ZCTA5 10012,23411,1.0218499006822697,0.0638161547990261,0.7852291657767716,0.04173251890137115,0.2029387894579471,109037,0.4823005954328339,0.6334629020545898,1.83
8600000US10013,ZCTA5 10013,28709,1.0464038776819446,0.06019018426277474,0.5904768539482392,0.05385070883695008,0.3649726566581908,105442,0.49335875046119787,0.4607266014141907,2.23
8600000US10014,ZCTA5 10014,30738,0.981434925546316,0.06659509402043073,0.9162274708829462,0.017209968117639404,0.07612726917821588,126601,0.4650604633988738,0.7317652417203462,1.66
8600000US10023,ZCTA5 10023,62435,1.2995469780118596,0.10510130535757188,0.8154881076319372,0.04945943781532794,0.12078161287739249,130452,0.5320576474061351,0.6590053655802034,1.80
8600000US10024,ZCTA5 10024,59001,1.2174991543578757,0.10881171505567702,0.8519686107015135,0.046507686310401516,0.08533753665192115,131668,0.5260320134793597,0.6449721191166251,2.02
8600000US10032,ZCTA5 10032,64264,0.9980723191244598,0.662797211502552,0.35061620814141664,0.2245891945723889,0.056376820614963276,50391,0.4572689332518142,0.23353666127225195,2.98
8600000US10112,ZCTA5 10112,0,None,None,None,None,None,None,None,None,None
8600000US10152,ZCTA5 10152,0,None,None,None,None,None,None,None,None,None
8600000US10177,ZCTA5 10177,0,None,None,None,None,None,None,None,None,None
8600000US10306,ZCTA5 10306,53142,1.133702722235606,0.14705882352941177,0.8793233224191788,0.04886906778066313,0.0671785028790787,79569,0.48167197635588993,0.2155921869707576,2.63
8600000US10461,ZCTA5 10461,50348,1.0552720741315262,0.4660761102725034,0.5096130928735998,0.11734329069675062,0.12224914594422817,56612,0.45892087169327583,0.20195439739413681,2.60
8600000US10018,ZCTA5 10018,9687,0.8831648522550545,0.15185299886445752,0.622070816558274,0.0579126664602044,0.32744915866625374,108914,0.41318490675148184,0.580365438216166,1.88
8600000US10027,ZCTA5 10027,64548,1.1657495638169373,0.2544927805664002,0.3340459812852451,0.41781310032843777,0.10988721571543657,46113,0.5048694571073352,0.3075230835967032,2.40
8600000US10036,ZCTA5 10036,27428,0.8380914086583567,0.2154003208400175,0.6540761265859706,0.08480385008021,0.2005979291235234,91936,0.4288835915772745,0.5995333236109086,1.66
8600000US10170,ZCTA5 10170,0,None,None,None,None,None,None,None,None,None
8600000US10171,ZCTA5 10171,0,None,None,None,None,None,None,None,None,None
8600000US10304,ZCTA5 10304,41064,1.0295556763702862,0.2523621663744399,0.5379407753750244,0.2906682252094292,0.10520163646990065,52199,0.4616855006465396,0.21205922462497565,2.82
8600000US10308,ZCTA5 10308,30186,1.07193355755371,0.09567349102232824,0.9270854038295899,0.014543165705956403,0.05128205128205128,93963,0.46463554684861175,0.25853044457695623,2.83
8600000US10459,ZCTA5 10459,48351,1.1018518518518519,0.6789931955905772,0.1311451676283841,0.3679344791214246,0.009637856507621351,27687,0.5142231947483589,0.08599615313023516,2.90
8600000US10466,ZCTA5 10466,72479,1.276207524652974,0.22035348169814706,0.12396694214876033,0.7501207246236841,0.037817850687785426,51477,0.5447047179148796,0.1545689096151989,3.03
8600000US10474,ZCTA5 10474,12127,0.8860031104199066,0.6339572853962233,0.11173414694483384,0.4247546796404717,0.0024738187515461365,25493,0.49310872894333846,0.06984414941865259,3.18
8600000US10004,ZCTA5 10004,3028,1.3898973954222573,0.036988110964332896,0.6595112285336856,0.02212681638044914,0.3289299867899604,157645,0.5490105844454671,0.7605680317040951,1.82
8600000US10025,ZCTA5 10025,92805,1.2154452136548102,0.23421151877592802,0.6835299822207855,0.15129572760088358,0.1017294326814288,85930,0.5143991282689913,0.5071601745595604,2.09
8600000US10030,ZCTA5 10030,29882,1.2581425224816747,0.2561742855230574,0.20845324944782812,0.6742855230573589,0.025199116524998327,37232,0.5419032761310453,0.22120340004015795,2.30
8600000US10037,ZCTA5 10037,21139,1.2490690498989254,0.21368087421353896,0.13907942665215953,0.75642177964899,0.037702824163867735,45041,0.5790800887633649,0.26382515729220873,2.14
8600000US10172,ZCTA5 10172,0,None,None,None,None,None,None,None,None,None
8600000US10305,ZCTA5 10305,42298,1.0996773392901464,0.16360111589200435,0.7553785048938484,0.07657572462054943,0.14097593266821126,76489,0.48107864267455264,0.2388765426261289,2.82
8600000US10314,ZCTA5 10314,90761,1.0739682829852384,0.1512323575103844,0.748713654543251,0.048776456848205724,0.1816198587499036,86742,0.46477762834485,0.23820804089862385,2.85
8600000US10451,ZCTA5 10451,47798,1.140145070296409,0.5907360140591656,0.14939955646679778,0.43656638353069166,0.016360517176450897,28921,0.502395122659312,0.12460772417255953,2.49
8600000US10463,ZCTA5 10463,71360,1.121221128979519,0.5110986547085202,0.49722533632286997,0.18221692825112107,0.046889013452914796,58551,0.49963964962856194,0.2897982062780269,2.40
8600000US10475,ZCTA5 10475,43208,1.3536332933870792,0.2902703203110535,0.20024069616737641,0.6482595815589706,0.029184410294389927,50832,0.5960789831621406,0.21086372893908537,2.22
8600000US10002,ZCTA5 10002,74993,1.0699144355506487,0.2718920432573707,0.3564999399943995,0.10194284799914659,0.42936007360686995,35859,0.4686763360048809,0.26789166988918967,2.18
8600000US10029,ZCTA5 10029,79597,1.1893772692265376,0.4789376484038343,0.3557671771549179,0.32305237634584216,0.102780255537269,34016,0.5161281406340695,0.21600060303780294,2.40
8600000US10031,ZCTA5 10031,60254,0.9712107828704158,0.5137418262687954,0.44929797191887677,0.43957247651608194,0.05519965479470243,49891,0.464068952138126,0.2591197264911873,2.72
8600000US10034,ZCTA5 10034,42910,1.107460340847699,0.697389885807504,0.42053134467490094,0.13957119552551853,0.04106268934980191,54716,0.4894486331662525,0.24304357958517828,2.66
8600000US10040,ZCTA5 10040,44571,1.14500216564801,0.6948015525790312,0.41868030782347265,0.14258149918108187,0.03677278948195015,47137,0.4945184685444426,0.25341589822979066,2.66
8600000US10103,ZCTA5 10103,0,None,None,None,None,None,None,None,None,None
8600000US10154,ZCTA5 10154,0,None,None,None,None,None,None,None,None,None
8600000US10173,ZCTA5 10173,0,None,None,None,None,None,None,None,None,None
8600000US10271,ZCTA5 10271,0,None,None,None,None,None,None,None,None,None
8600000US10312,ZCTA5 10312,61741,1.06616023023894,0.1009701818888583,0.921122106865778,0.016941740496590595,0.06272979057676423,95064,0.4839193467755374,0.2419947846649714,2.88
8600000US10452,ZCTA5 10452,76078,1.1861494252873563,0.6811824706222561,0.15929703725124214,0.3629958726570099,0.02001892794237493,28277,0.5004550124761485,0.08570151686427088,2.88
8600000US10462,ZCTA5 10462,76756,1.1267351971405613,0.4753113763093439,0.2615039866590234,0.31167596018552296,0.14557819584136744,52409,0.4967445702346825,0.1766637135859086,2.59
8600000US10473,ZCTA5 10473,59609,1.2146307029276266,0.6083812847053297,0.39398412991326814,0.4351020819003842,0.02253015484238957,41638,0.5213183675088248,0.11813652300827056,2.83
8600000US10005,ZCTA5 10005,8831,1.2060954284286785,0.06884837504246405,0.7683161589853924,0.03702864907711471,0.20643188766844073,173333,0.5217017619252257,0.6596081983920281,2.02
8600000US10010,ZCTA5 10010,33730,0.9418537708693149,0.10978357545211978,0.7502223539875482,0.06249629410020753,0.18615475837533352,117923,0.4594381970475265,0.5886154758375334,1.85
8600000US10016,ZCTA5 10016,51057,1.1128491620111731,0.06939303131793878,0.7382533247155141,0.05374385490726051,0.21487748986426936,117004,0.4843136709072182,0.6495681297373523,1.71
8600000US10017,ZCTA5 10017,15801,1.2148864592094197,0.05898360863236504,0.7593190304411114,0.030251249920891083,0.22802354281374596,127506,0.5005757817344317,0.7100183532687805,1.57
8600000US10026,ZCTA5 10026,39363,1.1718715515338778,0.21311891878159694,0.28747808856032314,0.5654294642176664,0.07024362980463887,58884,0.5282795240127056,0.3226380103142545,2.48
8600000US10033,ZCTA5 10033,59607,0.9726965845909452,0.6851879812773668,0.45518143842166187,0.14489908903316726,0.0327646081836026,58614,0.4649951842041897,0.2637609676715822,2.99
8600000US10069,ZCTA5 10069,5085,1.1601529311809686,0.011209439528023599,0.6548672566371682,0.038741396263520154,0.3333333333333333,110625,0.5413028878441908,0.6369714847590954,1.99
8600000US10111,ZCTA5 10111,0,None,None,None,None,None,None,None,None,None
8600000US10115,ZCTA5 10115,0,None,None,None,None,None,None,None,None,None
8600000US10128,ZCTA5 10128,59256,1.33862183282027,0.12331240718239503,0.8292662346429054,0.04738760631834751,0.12386931281220467,114010,0.5383665360038662,0.659966923180775,1.92
8600000US10153,ZCTA5 10153,0,None,None,None,None,None,None,None,None,None
8600000US10169,ZCTA5 10169,0,None,None,None,None,None,None,None,None,None
8600000US10455,ZCTA5 10455,42283,1.0961233392821732,0.7183028640351915,0.13854267672587092,0.3202232575739659,0.01672066788070856,26801,0.5022883926109732,0.07180190620343874,2.85
8600000US10310,ZCTA5 10310,23262,1.1023045639403524,0.31600894162152865,0.6233771816696758,0.2321812397902158,0.07136101796922019,72093,0.4917844860527321,0.22878514315192158,2.77
8600000US10453,ZCTA5 10453,79606,1.196269933234012,0.6915433510036932,0.102806321131573,0.3399618119237243,0.018239831168504885,25275,0.5170505062093097,0.07582343039469387,2.86
8600000US10454,ZCTA5 10454,38203,1.0684931506849316,0.6794230819569144,0.14580006805748238,0.33874303065204303,0.007983666204224799,21149,0.46220626631853784,0.04497029029133837,2.83
8600000US10458,ZCTA5 10458,83960,1.0774464926388716,0.6975107193901858,0.20163172939494997,0.22582181991424488,0.03752977608384945,33932,0.4864606882692791,0.08222963315864698,2.96
8600000US10469,ZCTA5 10469,73870,1.1483204885851388,0.2899417896304318,0.2041830242317585,0.5614863950182754,0.06956816028157574,63652,0.5050396162345713,0.1738188709895763,3.18
8600000US10007,ZCTA5 10007,7023,0.7054395337542496,0.08258578954862594,0.811761355546063,0.055104656129859035,0.15135981774170582,246813,0.45195003823604385,0.6062936067207746,2.25
8600000US10019,ZCTA5 10019,43703,0.9498951501360817,0.16767727615953137,0.7043452394572455,0.0719401414090566,0.1908564629430474,98833,0.4456112801387117,0.6208040637942476,1.70
8600000US10020,ZCTA5 10020,0,None,None,None,None,None,None,None,None,None
8600000US10021,ZCTA5 10021,46215,1.1996668253212757,0.07928161852212486,0.8429081467056151,0.014735475494969166,0.11152223304122039,118289,0.495521278572756,0.6542031807854592,1.83
8600000US10038,ZCTA5 10038,22800,1.131637995512341,0.14114035087719298,0.5496929824561404,0.10793859649122807,0.3374122807017544,86058,0.5003841425937308,0.4346052631578947,2.11
8600000US10039,ZCTA5 10039,27726,1.3464793500338523,0.3382384765202337,0.157108850898074,0.663853422780062,0.020017312270071412,39653,0.5284283346544643,0.19800908894178748,2.44
8600000US10165,ZCTA5 10165,0,None,None,None,None,None,None,None,None,None
8600000US10302,ZCTA5 10302,18204,0.9546869966713196,0.41084377059986815,0.6426609536365634,0.22132498352010546,0.08404746209624259,64103,0.4552625092432832,0.1623269611074489,2.94
8600000US10167,ZCTA5 10167,0,None,None,None,None,None,None,None,None,None
8600000US10278,ZCTA5 10278,0,None,None,None,None,None,None,None,None,None
8600000US10280,ZCTA5 10280,9384,1.0960464596828232,0.08802216538789429,0.8110613810741688,0.03516624040920716,0.1663469735720375,169844,0.5129057798891528,0.6745524296675192,2.06
8600000US10303,ZCTA5 10303,25947,1.0255269320843092,0.3893706401510772,0.4646009172544032,0.3770763479400316,0.08960573476702509,62558,0.4673007246376812,0.15616448915096157,3.16
8600000US11692,ZCTA5 11692,20991,1.1518195797027166,0.24400933733504834,0.23705397551331522,0.6192177599923777,0.06236005907293602,44024,0.5620655412115194,0.14772997951503025,2.95
8600000US11102,ZCTA5 11102,30800,1.0032520325203251,0.30753246753246755,0.6163311688311688,0.10957792207792208,0.16103896103896104,64067,0.4536054859102111,0.36772727272727274,2.33
8600000US11104,ZCTA5 11104,26119,1.0162884051258299,0.3143305639572725,0.691067805046135,0.02565182434243271,0.23312531107622803,61269,0.4543171114599686,0.36237987671809796,2.25
8600000US11207,ZCTA5 11207,91972,1.232980479751384,0.332764319575523,0.15907015178532596,0.6593745922672117,0.01963641108163354,37243,0.5380341377280753,0.1017483581959727,2.70
8600000US11213,ZCTA5 11213,66295,1.1781055951637809,0.10649370239082886,0.246021570254167,0.6938833999547477,0.02847876913794404,41710,0.5336124256764956,0.18328682404404556,2.61
8600000US11216,ZCTA5 11216,56308,1.1328787878787878,0.10795979256943951,0.3253356539035306,0.5942850039070825,0.0656212261135185,61121,0.5169698216332168,0.354159266889252,2.31
8600000US11225,ZCTA5 11225,58882,1.195696759518216,0.08343806256580959,0.29117557148194695,0.6544614653034884,0.03788933799802996,55862,0.5257298948481466,0.28127441323324615,2.44
8600000US11232,ZCTA5 11232,27602,0.9296700223713646,0.5062676617636404,0.4562712846895153,0.08937758133468589,0.20541989710890515,56661,0.46573533500139,0.2136801681037606,2.90
8600000US11238,ZCTA5 11238,54540,1.1404183509281425,0.10903923725705904,0.5066006600660066,0.4035936927026036,0.08303997066373305,85407,0.5300697269029634,0.4883938393839384,2.17
8600000US11358,ZCTA5 11358,37190,1.0247168989547037,0.16835170744823877,0.4368647485883302,0.015730034955633236,0.48518418929819845,66129,0.4414967438881179,0.2358429685399301,2.85
8600000US11365,ZCTA5 11365,44983,1.1060442904630368,0.19709668096836583,0.3720961252028544,0.09456905942244848,0.46215236867260967,66483,0.4743898246820213,0.2642109241268924,2.88
8600000US11003,ZCTA5 11003,45263,1.031644149198797,0.1995890683339593,0.2470450478315622,0.5016459359741953,0.16547732143251662,97338,0.4792065496313796,0.20710072244438063,3.69
8600000US11103,ZCTA5 11103,36140,1.0550437848288412,0.22700608743774212,0.7371887105700056,0.03646928610957388,0.16488655229662424,71437,0.4655617556425419,0.41250691754288876,2.30
8600000US11209,ZCTA5 11209,67809,1.086174009352695,0.168723915704405,0.7689244790514533,0.043003141175950096,0.15017180610243477,72314,0.461918999728187,0.37334277160848856,2.30
8600000US11214,ZCTA5 11214,92946,1.039318077100292,0.1643212187721903,0.5151916166376176,0.0178598325909668,0.3950035504486476,54041,0.45251274898661903,0.22672304348761646,2.88
